File Name,Dataset,aid,Date,Count,Minimum,Maximum,Range,Mean,Standard Deviation,Variance,Upper Quartile,Upper 1.5 IQR,Median,Lower 1.5 IQR,Lower Quartile
MOD16A2GF_061_ET_500m_doy2005137_aid0001,ET_500m,aid0001,2005-05-17,295744.0,3.8,59.5,"(3.8,59.5)",24.0309504,8.8383534,78.1164908,31.8,55.2,25.5,3.8,16.0
MOD16A2GF_061_ET_500m_doy2005145_aid0001,ET_500m,aid0001,2005-05-25,295744.0,4.3,69.8,"(4.3,69.8)",28.0853356,10.7407357,115.3634024,37.6,66.0,30.1,4.3,18.6
MOD16A2GF_061_ET_500m_doy2005153_aid0001,ET_500m,aid0001,2005-06-02,295744.0,0.4,67.9,"(0.4,67.9)",27.701009,11.8448948,140.3015329,38.8,67.9,29.4,0.4,17.3
MOD16A2GF_061_ET_500m_doy2005161_aid0001,ET_500m,aid0001,2005-06-10,295744.0,3.0,67.4,"(3.0,67.4)",25.31513,9.2037223,84.7085038,31.9,52.6,26.9,3.0,18.1
MOD16A2GF_061_ET_500m_doy2005169_aid0001,ET_500m,aid0001,2005-06-18,295744.0,5.4,67.4,"(5.4,67.4)",27.9635993,8.9339369,79.8152278,34.2,54.0,30.2,5.4,21.0
MOD16A2GF_061_ET_500m_doy2005177_aid0001,ET_500m,aid0001,2005-06-26,295744.0,10.8,72.6,"(10.8,72.6)",30.4104425,8.5606471,73.2846784,35.8,53.5,31.3,10.8,24.0
MOD16A2GF_061_ET_500m_doy2005185_aid0001,ET_500m,aid0001,2005-07-04,295744.0,9.0,75.0,"(9.0,75.0)",31.7792959,8.8092717,77.603268,37.4,55.5,32.6,9.0,25.3
MOD16A2GF_061_ET_500m_doy2005193_aid0001,ET_500m,aid0001,2005-07-12,295744.0,14.5,73.7,"(14.5,73.7)",32.0405712,7.2216194,52.1517869,36.1,49.6,31.7,14.5,27.1
MOD16A2GF_061_ET_500m_doy2005201_aid0001,ET_500m,aid0001,2005-07-20,295744.0,8.0,73.8,"(8.0,73.8)",32.9325241,9.6767059,93.6386369,39.5,60.5,34.8,8.0,25.5
MOD16A2GF_061_ET_500m_doy2005209_aid0001,ET_500m,aid0001,2005-07-28,295744.0,9.0,75.1,"(9.0,75.1)",32.4780702,9.6721346,93.5501869,38.4,58.6,34.1,9.0,24.9
MOD16A2GF_061_ET_500m_doy2005217_aid0001,ET_500m,aid0001,2005-08-05,295744.0,12.3,68.9,"(12.3,68.9)",30.0041583,6.5533423,42.9462959,32.9,44.0,29.3,17.2,25.5
MOD16A2GF_061_ET_500m_doy2005225_aid0001,ET_500m,aid0001,2005-08-13,295744.0,11.7,70.4,"(11.7,70.4)",30.9960888,7.1145356,50.6166173,34.7,47.7,31.3,14.4,26.0
MOD16A2GF_061_ET_500m_doy2005233_aid0001,ET_500m,aid0001,2005-08-21,295744.0,14.7,68.0,"(14.7,68.0)",30.4304439,6.1366208,37.6581143,33.4,44.2,30.2,15.4,26.2
MOD16A2GF_061_ET_500m_doy2005241_aid0001,ET_500m,aid0001,2005-08-29,295744.0,10.3,69.8,"(10.3,69.8)",32.1367487,7.9056067,62.4986167,37.0,52.6,33.9,11.0,26.6
MOD16A2GF_061_ET_500m_doy2005249_aid0001,ET_500m,aid0001,2005-09-06,295744.0,7.1,71.0,"(7.1,71.0)",33.621123,8.6974656,75.6459076,38.9,54.2,34.4,13.4,28.7
MOD16A2GF_061_ET_500m_doy2005257_aid0001,ET_500m,aid0001,2005-09-14,295744.0,6.6,69.0,"(6.6,69.0)",31.0952554,9.7763894,95.5777892,35.4,50.8,31.3,9.7,25.1
MOD16A2GF_061_ET_500m_doy2005265_aid0001,ET_500m,aid0001,2005-09-22,295744.0,12.1,70.8,"(12.1,70.8)",30.327564,7.2651546,52.782472,33.0,43.8,29.5,15.5,25.8
MOD16A2GF_061_ET_500m_doy2005273_aid0001,ET_500m,aid0001,2005-09-30,295744.0,8.6,66.0,"(8.6,66.0)",28.182658,8.0125057,64.2002481,31.7,45.0,28.3,9.5,22.8
MOD16A2GF_061_ET_500m_doy2005281_aid0001,ET_500m,aid0001,2005-10-08,295744.0,5.6,69.4,"(5.6,69.4)",29.411042,8.3012134,68.9101446,33.4,46.7,29.7,11.2,24.5
MOD16A2GF_061_ET_500m_doy2005289_aid0001,ET_500m,aid0001,2005-10-16,295744.0,10.9,59.2,"(10.9,59.2)",20.2716143,5.6936168,32.4172719,22.2,30.6,19.5,10.9,16.6
MOD16A2GF_061_ET_500m_doy2005297_aid0001,ET_500m,aid0001,2005-10-24,295744.0,7.3,66.0,"(7.3,66.0)",25.6768661,7.3283467,53.7046656,29.9,43.7,25.5,7.3,20.7
MOD16A2GF_061_ET_500m_doy2005305_aid0001,ET_500m,aid0001,2005-11-01,295744.0,4.6,58.6,"(4.6,58.6)",23.3119029,7.5627234,57.1947854,27.5,42.6,24.7,4.6,17.4
MOD16A2GF_061_ET_500m_doy2005313_aid0001,ET_500m,aid0001,2005-11-09,295744.0,5.5,54.5,"(5.5,54.5)",21.8695206,7.0545629,49.7668584,26.5,43.1,23.6,5.5,15.4
MOD16A2GF_061_ET_500m_doy2005321_aid0001,ET_500m,aid0001,2005-11-17,295744.0,10.0,53.5,"(10.0,53.5)",19.883154,5.6049216,31.4151457,24.0,38.5,20.7,10.0,14.3
MOD16A2GF_061_ET_500m_doy2005329_aid0001,ET_500m,aid0001,2005-11-25,295744.0,6.6,47.6,"(6.6,47.6)",17.8028822,5.6094416,31.4658353,22.2,37.6,19.7,6.6,11.9
MOD16A2GF_061_ET_500m_doy2005337_aid0001,ET_500m,aid0001,2005-12-03,295744.0,4.4,47.7,"(4.4,47.7)",16.5981271,6.141251,37.7149635,21.7,39.2,18.8,4.4,10.0
MOD16A2GF_061_ET_500m_doy2005345_aid0001,ET_500m,aid0001,2005-12-11,295744.0,4.4,48.2,"(4.4,48.2)",15.7845704,5.9135343,34.9698877,20.8,37.7,17.4,4.4,9.4
MOD16A2GF_061_ET_500m_doy2005353_aid0001,ET_500m,aid0001,2005-12-19,295744.0,6.4,45.1,"(6.4,45.1)",14.126338,4.5088624,20.3298402,18.2,31.1,14.1,6.4,9.6
MOD16A2GF_061_ET_500m_doy2005361_aid0001,ET_500m,aid0001,2005-12-27,295744.0,3.2,26.1,"(3.2,26.1)",8.7722152,3.3299404,11.088503,11.9,21.5,8.9,3.2,5.3
MOD16A2GF_061_ET_500m_doy2006001_aid0001,ET_500m,aid0001,2006-01-01,295752.0,3.5,34.4,"(3.5,34.4)",12.5513883,5.5098988,30.3589845,18.0,34.4,12.9,3.5,6.8
MOD16A2GF_061_ET_500m_doy2006009_aid0001,ET_500m,aid0001,2006-01-09,295752.0,4.1,35.0,"(4.1,35.0)",12.3645152,5.1456181,26.4773857,17.6,33.2,12.2,4.1,7.0
MOD16A2GF_061_ET_500m_doy2006017_aid0001,ET_500m,aid0001,2006-01-17,295752.0,4.8,33.9,"(4.8,33.9)",12.9557481,4.689022,21.9869277,17.4,30.0,12.4,4.8,8.7
MOD16A2GF_061_ET_500m_doy2006025_aid0001,ET_500m,aid0001,2006-01-25,295752.0,2.7,35.3,"(2.7,35.3)",13.9723011,6.8114481,46.3958254,20.7,35.3,14.2,2.7,6.9
MOD16A2GF_061_ET_500m_doy2006033_aid0001,ET_500m,aid0001,2006-02-02,295752.0,1.7,38.9,"(1.7,38.9)",14.1620189,7.653573,58.5771803,21.9,38.9,12.9,1.7,6.6
MOD16A2GF_061_ET_500m_doy2006041_aid0001,ET_500m,aid0001,2006-02-10,295752.0,3.1,40.9,"(3.1,40.9)",13.2443294,7.5371595,56.8087727,21.1,40.9,11.2,3.1,5.9
MOD16A2GF_061_ET_500m_doy2006049_aid0001,ET_500m,aid0001,2006-02-18,295752.0,2.5,44.6,"(2.5,44.6)",14.380366,7.5872072,57.5657129,21.6,42.2,12.0,2.5,7.7
MOD16A2GF_061_ET_500m_doy2006057_aid0001,ET_500m,aid0001,2006-02-26,295752.0,0.8,49.1,"(0.8,49.1)",13.8906841,9.1064059,82.9266276,23.5,49.1,10.9,0.8,5.7
MOD16A2GF_061_ET_500m_doy2006065_aid0001,ET_500m,aid0001,2006-03-06,295752.0,0.8,47.1,"(0.8,47.1)",13.7740888,9.1469027,83.6658292,23.6,47.1,10.1,0.8,5.9
MOD16A2GF_061_ET_500m_doy2006073_aid0001,ET_500m,aid0001,2006-03-14,295752.0,1.6,51.3,"(1.6,51.3)",16.7289881,10.0078929,100.1579197,27.4,51.3,13.1,1.6,7.9
MOD16A2GF_061_ET_500m_doy2006081_aid0001,ET_500m,aid0001,2006-03-22,295752.0,0.3,54.1,"(0.3,54.1)",13.6782784,10.5170765,110.6088985,24.7,53.2,9.0,0.3,5.2
MOD16A2GF_061_ET_500m_doy2006089_aid0001,ET_500m,aid0001,2006-03-30,295752.0,0.7,53.3,"(0.7,53.3)",12.057345,8.5798626,73.6140428,16.1,31.8,9.5,0.7,5.6
MOD16A2GF_061_ET_500m_doy2006097_aid0001,ET_500m,aid0001,2006-04-07,295752.0,0.9,54.4,"(0.9,54.4)",15.6381637,9.0079895,81.143874,20.5,37.6,12.2,0.9,9.1
